StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,Archetype
1116,Female,Kochi,Tier1,Civil,Embedded,No,No,9.26,8.42,8.94,8.95,8.79,8.64,9.23,9.17,8.93,85.6,2,3,4,3,1,81.3,4.0,87.8,80.4,0,High,High-Achiever
1117,Female,Ahmedabad,Tier1,ECE,Networking,No,No,8.24,9.0,8.37,8.59,8.93,8.61,8.42,8.31,8.6,87.8,1,4,3,2,2,85.8,4.3,63.4,75.3,0,High,High-Achiever
1118,Male,Pune,Tier3,IT,Embedded,Yes,Yes,4.76,4.57,4.55,4.95,4.21,4.51,4.61,4.74,4.4,79.1,1,1,0,0,0,44.7,2.4,46.9,40.9,1,Low,Below-Average
1119,Male,Jaipur,Tier1,CS,DataScience,Yes,No,8.94,9.01,8.52,8.68,8.75,9.04,8.91,8.35,8.89,86.6,2,3,2,3,1,80.3,4.7,89.4,88.8,0,High,High-Achiever
1120,Male,Bangalore,Tier3,ECE,Embedded,No,No,6.28,6.29,6.85,6.93,5.84,6.3,6.51,6.64,6.39,72.4,1,0,1,1,0,58.6,2.4,36.2,47.1,1,Low,Below-Average
1121,Female,Ahmedabad,Tier3,ECE,DataScience,No,Yes,5.07,5.16,5.68,5.14,5.2,4.88,5.01,5.02,4.9,60.4,1,1,0,2,1,27.5,3.6,37.7,13.2,1,Low,Below-Average
1122,Female,Delhi,Tier1,Mechanical,DataScience,Yes,No,8.05,9.16,8.31,8.54,9.06,8.47,7.33,8.65,8.5,90.1,2,5,2,2,1,83.5,3.8,74.5,94.9,0,High,High-Achiever
1123,Female,Bangalore,Tier3,EE,DataScience,No,Yes,4.11,4.52,4.5,4.0,4.0,4.17,4.73,4.46,4.29,60.7,1,2,1,1,0,45.0,2.6,36.8,45.8,1,Low,Below-Average
1124,Male,Chennai,Tier1,IT,Embedded,No,No,7.95,8.48,8.2,7.93,7.41,7.67,7.52,8.04,7.87,92.2,1,4,2,3,0,74.5,4.8,78.6,80.4,0,Mid,High-Achiever
1125,Male,Kolkata,Tier2,IT,DataScience,Yes,No,7.57,8.17,7.55,7.16,7.85,7.62,7.51,7.45,7.63,69.5,1,1,1,1,1,67.7,3.6,53.9,70.7,0,Mid,Average
1126,Female,Jaipur,Tier2,CS,Networking,Yes,Yes,6.6,6.92,6.0,6.07,6.88,7.23,6.76,6.34,6.72,67.1,0,1,2,2,1,74.8,4.6,53.4,65.7,1,Mid,Average
1127,Male,Kolkata,Tier2,IT,AI,Yes,No,6.16,6.09,6.78,6.67,6.97,6.38,7.3,6.69,6.33,69.9,0,3,2,1,0,73.3,3.4,57.6,68.0,0,Low,Average
1128,Female,Jaipur,Tier3,CS,Networking,Yes,No,5.31,6.07,5.71,5.42,5.29,5.3,6.22,5.56,5.66,61.0,1,2,1,1,0,46.8,3.0,39.2,39.8,1,Low,Below-Average
1129,Female,Pune,Tier3,Mechanical,Networking,No,No,4.83,5.16,5.04,5.28,5.78,5.04,5.05,5.13,5.13,57.8,0,1,1,2,0,55.9,3.9,60.7,31.7,0,Low,Below-Average
1130,Female,Kochi,Tier2,IT,AI,Yes,No,5.27,5.43,5.84,5.77,5.69,5.65,5.31,5.41,5.62,76.4,2,2,1,2,1,68.7,2.1,81.8,58.4,1,Low,Specialist
1131,Female,Bangalore,Tier2,CS,Embedded,Yes,Yes,6.44,6.58,6.47,6.56,6.68,6.85,6.26,6.9,6.59,81.7,1,1,2,1,1,59.1,2.1,87.8,72.2,1,Mid,Specialist
1132,Female,Bangalore,Tier2,EE,AI,No,No,6.76,6.45,7.47,6.81,6.1,6.28,6.19,6.1,6.3,67.2,2,3,2,3,1,59.5,3.1,54.8,56.8,1,Low,Average
1133,Male,Pune,Tier1,EE,DataScience,No,No,8.11,8.78,7.84,8.22,8.17,7.8,7.93,8.79,8.05,84.3,2,4,4,4,1,76.2,4.5,77.9,72.9,0,High,High-Achiever
1134,Female,Hyderabad,Tier3,CS,Networking,No,No,5.08,5.23,5.78,5.17,5.84,5.93,5.31,5.56,5.61,45.6,0,1,0,0,1,55.5,1.8,25.0,56.2,0,Low,Below-Average
1135,Male,Hyderabad,Tier2,Mechanical,DataScience,No,Yes,6.32,7.33,7.13,7.06,6.72,7.44,6.07,6.22,6.78,88.3,1,2,2,2,1,59.6,3.6,72.4,49.5,1,Mid,Specialist
1136,Female,Pune,Tier2,EE,AI,No,No,7.8,7.49,8.55,7.37,7.34,8.13,8.05,7.77,7.74,77.4,2,3,1,2,0,56.6,3.8,49.1,58.7,1,Mid,Average
1137,Female,Mumbai,Tier2,Civil,Networking,Yes,No,6.84,7.11,6.86,6.15,6.7,6.27,6.28,6.38,6.6,78.8,1,1,1,1,0,51.5,4.5,61.7,59.0,1,Mid,Average
1138,Male,Kolkata,Tier2,Mechanical,Embedded,No,No,7.33,7.54,7.38,6.88,7.14,7.86,7.44,7.21,7.56,64.3,1,4,2,2,0,71.7,4.0,69.7,61.5,0,Mid,Average
1139,Male,Hyderabad,Tier1,Mechanical,Networking,Yes,No,8.12,7.6,8.09,8.19,8.2,8.06,8.3,8.38,8.11,88.0,1,3,3,2,2,76.7,4.3,69.5,67.0,0,High,High-Achiever
1140,Male,Kolkata,Tier3,Mechanical,Networking,No,No,6.79,7.54,6.07,6.92,6.63,6.63,6.68,6.6,6.78,65.1,1,1,0,0,0,51.0,3.6,36.5,38.6,0,Mid,Below-Average
1141,Male,Ahmedabad,Tier2,EE,Networking,Yes,No,6.46,5.64,6.36,6.05,6.31,6.09,6.18,5.93,6.32,73.0,1,2,2,2,0,74.9,3.8,47.7,63.8,1,Low,Average
1142,Female,Kolkata,Tier3,EE,AI,No,Yes,6.6,6.23,6.69,6.3,6.11,6.17,6.63,6.45,6.43,70.8,0,1,1,0,0,36.2,2.5,39.4,46.2,1,Low,Below-Average
1143,Female,Kochi,Tier3,EE,Embedded,No,Yes,5.2,4.8,5.29,4.49,4.95,5.39,4.83,5.45,5.04,83.1,0,2,0,0,0,47.6,2.1,52.8,55.6,0,Low,Below-Average
1144,Male,Kochi,Tier3,ECE,DataScience,Yes,No,7.49,7.56,7.48,6.95,7.7,7.03,6.74,7.49,6.91,50.5,0,2,0,1,0,46.5,2.5,37.5,62.4,0,Mid,Below-Average
1145,Male,Ahmedabad,Tier2,CS,DataScience,Yes,No,6.88,7.48,7.52,6.9,7.07,7.54,6.77,7.61,7.35,66.8,1,3,0,1,0,68.0,3.5,59.6,74.1,1,Mid,Average
1146,Male,Kolkata,Tier2,Civil,DataScience,No,No,6.53,6.4,6.61,5.85,6.11,6.53,6.32,6.2,6.39,68.0,2,2,1,4,1,74.9,3.6,73.1,69.3,0,Low,Average
1147,Female,Bangalore,Tier3,Civil,Networking,No,No,4.76,5.06,5.15,5.04,4.91,5.28,5.19,4.53,5.13,76.1,1,1,1,2,0,36.0,1.5,46.6,42.5,0,Low,Below-Average
1148,Male,Pune,Tier3,CS,AI,No,Yes,5.99,6.28,6.43,6.25,6.73,6.14,6.47,5.47,6.05,70.4,1,1,1,0,0,53.1,2.7,34.4,37.8,0,Low,Below-Average
1149,Female,Kolkata,Tier2,Mechanical,DataScience,No,No,8.14,7.8,7.87,7.83,7.55,7.68,7.51,7.48,7.63,73.9,2,2,2,4,1,73.3,3.5,61.4,62.1,1,Mid,Average
1150,Female,Delhi,Tier3,Mechanical,DataScience,No,Yes,5.84,5.65,5.6,5.42,6.01,6.49,5.6,5.5,5.45,60.4,0,2,0,1,0,46.3,3.1,33.7,49.9,1,Low,Below-Average
1151,Male,Delhi,Tier1,IT,Networking,Yes,No,8.0,8.27,9.05,8.42,8.35,8.04,8.46,8.86,8.52,83.9,1,4,3,2,3,79.2,4.9,84.9,83.8,0,High,High-Achiever
1152,Female,Delhi,Tier3,ECE,Networking,No,Yes,6.18,6.26,6.12,6.3,5.65,5.97,6.05,6.31,6.03,68.9,0,1,1,0,0,51.8,2.9,47.2,50.2,1,Low,Below-Average
1153,Male,Jaipur,Tier1,Mechanical,Networking,Yes,Yes,8.83,8.32,8.13,9.03,8.5,9.64,8.23,8.1,8.57,86.1,3,3,2,4,2,82.1,3.8,72.4,77.2,1,High,High-Achiever
1154,Male,Chennai,Tier1,Mechanical,Networking,No,No,7.98,7.55,7.97,7.95,7.87,8.14,7.89,7.82,7.85,86.7,3,5,1,3,1,83.5,3.5,83.2,83.5,1,Mid,High-Achiever
1155,Female,Kolkata,Tier2,ECE,Networking,Yes,No,6.5,5.96,6.74,6.21,6.8,6.76,6.09,6.72,6.51,79.9,2,2,2,2,0,69.5,3.8,58.9,72.1,0,Mid,Average
1156,Male,Jaipur,Tier1,EE,Embedded,No,No,8.45,8.72,8.64,8.71,8.56,8.64,8.62,7.85,8.62,87.1,0,3,3,3,2,74.1,3.9,85.8,84.2,0,High,High-Achiever
1157,Female,Kochi,Tier1,ECE,Networking,No,No,8.97,8.89,9.28,9.04,9.32,9.45,9.56,9.24,9.11,86.8,3,5,3,2,1,85.9,4.5,87.8,77.8,1,High,High-Achiever
1158,Male,Jaipur,Tier1,CS,Networking,Yes,No,9.71,9.28,9.51,9.39,9.36,8.93,9.5,9.93,9.31,88.1,2,3,2,3,0,87.0,4.8,85.3,72.2,0,High,High-Achiever
1159,Female,Mumbai,Tier2,CS,AI,No,No,7.47,7.61,7.79,6.88,7.57,7.55,6.91,7.76,7.47,81.4,0,2,2,2,0,66.5,2.7,57.3,55.1,1,Mid,Average
1160,Female,Hyderabad,Tier3,Civil,Networking,Yes,Yes,5.59,5.67,5.15,5.62,5.34,4.94,5.58,5.92,5.7,76.5,1,1,0,1,0,34.6,3.1,51.3,37.2,1,Low,Below-Average
1161,Male,Delhi,Tier1,CS,DataScience,Yes,No,8.74,8.18,9.45,8.77,8.83,8.75,9.06,8.81,8.87,90.9,2,2,2,3,0,79.3,4.7,75.9,79.8,1,High,High-Achiever
1162,Male,Delhi,Tier3,CS,DataScience,No,No,4.87,4.98,4.59,4.73,4.97,4.35,5.06,4.55,5.03,68.0,1,1,1,0,0,49.7,3.4,28.8,49.2,1,Low,Below-Average
1163,Female,Kolkata,Tier3,IT,Embedded,No,No,5.9,5.05,5.62,5.67,5.81,5.56,5.79,5.82,5.39,58.0,1,0,1,1,0,37.7,1.5,10.0,29.9,0,Low,Below-Average
1164,Male,Kochi,Tier1,Mechanical,Embedded,Yes,No,7.68,8.01,8.02,8.15,8.51,7.85,8.23,8.12,8.09,84.5,3,3,1,2,1,77.8,3.9,81.5,74.5,0,High,High-Achiever
1165,Male,Chennai,Tier1,Mechanical,AI,Yes,No,8.05,8.08,7.9,7.73,7.16,7.43,7.92,8.04,7.88,91.3,1,3,2,4,2,71.5,3.7,76.2,79.7,0,Mid,High-Achiever
1166,Male,Hyderabad,Tier3,EE,AI,No,No,5.53,6.09,5.69,5.4,5.97,5.97,5.77,6.09,5.73,61.7,0,1,0,0,0,53.5,3.1,46.0,35.0,0,Low,Below-Average
1167,Male,Chennai,Tier3,EE,Networking,Yes,Yes,6.18,5.41,5.31,5.84,5.73,5.01,5.8,6.0,5.63,45.8,0,0,1,1,0,49.5,3.0,22.3,48.3,1,Low,Below-Average
1168,Male,Chennai,Tier2,CS,Networking,No,No,7.6,7.32,7.42,7.24,7.18,7.03,7.17,7.68,7.41,72.4,2,2,1,4,0,51.8,2.2,54.2,59.5,0,Mid,Average
1169,Female,Hyderabad,Tier3,CS,DataScience,No,No,6.14,5.48,5.73,5.91,5.99,5.76,6.48,5.98,5.88,59.2,1,1,1,1,0,51.2,2.6,46.7,36.8,0,Low,Below-Average
1170,Female,Kochi,Tier1,EE,Networking,Yes,No,9.17,9.02,8.62,8.4,9.13,8.54,8.96,8.47,8.62,85.4,1,4,3,3,2,79.7,4.5,74.8,78.4,0,High,High-Achiever
1171,Male,Kolkata,Tier2,ECE,DataScience,Yes,No,7.75,7.73,6.9,7.56,7.2,6.62,7.26,7.42,7.33,86.9,1,4,1,2,0,69.1,3.6,63.7,65.1,0,Mid,Average
1172,Male,Ahmedabad,Tier3,EE,DataScience,No,No,5.69,5.99,5.88,6.01,5.43,5.9,5.0,6.02,5.47,64.8,0,1,1,0,0,44.5,2.9,36.4,35.5,1,Low,Below-Average
1173,Male,Hyderabad,Tier1,EE,AI,No,No,8.39,8.35,8.42,8.37,8.45,8.44,8.49,8.31,8.71,94.9,2,4,1,4,1,75.2,4.1,81.8,76.3,0,High,High-Achiever
1174,Female,Kolkata,Tier3,IT,Networking,No,No,4.38,4.79,4.75,4.6,5.19,6.16,5.09,4.99,4.99,62.6,1,2,0,1,0,41.1,2.2,48.0,48.7,1,Low,Below-Average
1175,Female,Bangalore,Tier2,Civil,AI,No,No,7.45,7.6,6.95,6.85,7.12,6.65,7.81,7.54,7.22,75.7,1,2,3,2,0,60.7,3.5,68.6,55.9,0,Mid,Average
1176,Male,Ahmedabad,Tier3,Mechanical,Embedded,No,Yes,5.8,5.93,5.55,6.8,6.19,7.0,6.07,5.79,5.97,50.6,1,1,2,0,0,48.2,2.8,42.9,27.4,1,Low,Below-Average
1177,Female,Chennai,Tier2,CS,AI,Yes,No,6.63,6.78,6.71,6.79,5.81,6.65,6.93,6.34,6.6,75.1,2,2,2,2,1,66.2,3.8,52.7,49.7,1,Mid,Average
1178,Female,Kochi,Tier2,CS,Networking,No,No,7.14,7.75,7.21,6.87,7.06,6.93,6.73,6.81,7.03,75.1,2,2,2,1,0,63.5,3.8,55.9,58.7,0,Mid,Average
1179,Male,Kochi,Tier1,IT,Networking,No,No,8.57,7.77,7.58,8.47,8.17,8.25,7.53,7.37,8.19,81.2,1,3,1,4,2,77.5,4.2,86.5,68.8,1,High,High-Achiever
1180,Male,Jaipur,Tier1,CS,AI,No,No,8.45,8.1,8.0,8.27,8.6,8.34,8.08,8.56,8.24,85.3,3,3,2,4,3,77.9,4.6,74.9,75.6,0,High,High-Achiever
1181,Male,Bangalore,Tier3,EE,AI,No,No,4.54,4.75,4.41,5.28,4.14,4.93,5.28,4.59,4.71,56.8,1,1,1,1,0,70.6,2.6,40.2,60.6,1,Low,Below-Average
1182,Male,Hyderabad,Tier1,IT,AI,No,No,9.23,8.66,9.02,8.71,8.75,8.96,9.06,9.27,9.13,90.1,3,2,4,2,1,75.4,3.6,79.3,68.3,1,High,High-Achiever
1183,Male,Ahmedabad,Tier1,EE,AI,No,No,8.84,8.4,9.73,8.97,9.07,9.43,9.05,8.82,9.03,90.3,2,5,2,4,1,76.7,4.4,81.3,76.0,0,High,High-Achiever
1184,Female,Pune,Tier1,Civil,DataScience,Yes,No,8.36,8.45,8.4,8.56,8.63,8.59,9.06,9.11,8.77,85.1,2,5,3,3,3,99.8,4.3,74.9,92.9,0,High,High-Achiever
1185,Female,Chennai,Tier1,CS,Networking,No,No,9.13,9.29,8.93,9.63,9.54,9.51,9.31,9.34,9.49,90.3,2,4,3,4,2,82.5,4.4,69.0,80.9,1,High,High-Achiever
1186,Female,Chennai,Tier3,CS,DataScience,No,No,5.73,5.23,5.11,5.3,5.25,4.88,5.43,5.48,5.37,58.2,0,1,1,1,0,35.6,2.0,47.2,40.3,1,Low,Below-Average
1187,Female,Jaipur,Tier2,IT,DataScience,No,No,8.36,8.85,8.39,8.55,8.61,9.21,8.94,9.09,8.82,52.0,1,3,1,2,1,71.7,4.4,68.7,60.7,1,High,Average
1188,Male,Jaipur,Tier2,Mechanical,Embedded,Yes,No,5.14,6.8,6.21,5.63,6.33,5.43,5.27,5.54,5.82,65.6,2,1,0,2,2,50.9,3.7,70.7,60.2,1,Low,Specialist
1189,Male,Delhi,Tier1,Civil,Networking,Yes,No,8.31,8.06,8.16,8.66,8.27,8.58,8.84,8.51,8.63,93.4,3,4,0,4,1,85.5,4.1,84.6,89.9,0,High,High-Achiever
1190,Female,Ahmedabad,Tier3,Mechanical,AI,Yes,Yes,5.29,5.47,5.11,5.48,5.27,5.66,5.78,4.96,5.22,43.2,0,1,1,1,0,46.1,2.2,52.8,38.7,0,Low,Below-Average
1191,Female,Bangalore,Tier2,Mechanical,Networking,No,No,7.45,7.47,7.34,6.63,7.37,7.66,7.3,7.27,7.22,75.9,1,4,1,3,1,61.5,4.0,65.4,55.9,1,Mid,Average
1192,Female,Jaipur,Tier2,EE,DataScience,No,No,7.86,7.57,7.61,8.26,8.1,7.53,7.01,7.17,7.5,87.7,1,2,0,2,0,77.9,2.9,56.2,51.0,0,Mid,Average
1193,Female,Hyderabad,Tier3,IT,AI,No,Yes,5.62,4.77,4.95,5.28,5.18,5.87,5.35,5.0,5.42,52.4,0,2,1,1,1,53.1,4.2,32.6,45.0,1,Low,Below-Average
1194,Female,Pune,Tier2,ECE,AI,Yes,Yes,7.64,7.71,7.41,7.06,7.63,7.48,7.16,7.49,7.42,70.0,2,2,2,3,0,69.7,2.8,85.6,38.1,0,Mid,Specialist
1195,Female,Jaipur,Tier3,Civil,AI,No,Yes,5.75,5.14,5.08,6.06,5.58,5.79,5.75,5.33,5.67,47.0,1,3,1,2,0,51.9,3.8,44.5,39.4,1,Low,Below-Average
1196,Female,Pune,Tier1,ECE,AI,No,No,7.91,8.65,8.06,8.94,8.92,8.81,8.38,8.9,8.64,96.1,2,3,3,4,1,77.3,4.1,82.7,71.6,1,High,High-Achiever
1197,Female,Chennai,Tier1,CS,AI,No,No,8.88,9.01,7.4,8.18,8.0,7.74,7.89,8.36,8.05,87.6,2,4,2,3,2,83.7,4.8,80.7,85.5,0,High,High-Achiever
1198,Female,Kolkata,Tier3,IT,AI,No,No,5.41,5.3,5.97,5.99,5.83,6.0,5.82,4.94,5.79,60.5,1,1,0,0,0,58.9,2.4,31.2,38.9,0,Low,Below-Average
1199,Female,Kochi,Tier1,EE,AI,No,Yes,8.18,8.84,8.31,8.19,8.57,8.62,8.31,8.45,8.43,94.8,3,4,2,4,1,80.8,4.2,85.0,80.8,1,High,High-Achiever
1200,Female,Ahmedabad,Tier3,Mechanical,DataScience,No,Yes,4.91,4.78,5.15,4.79,4.76,5.46,4.52,4.71,5.07,66.6,0,1,1,0,0,64.2,3.3,46.7,28.0,0,Low,Below-Average
1201,Female,Pune,Tier2,ECE,DataScience,No,No,7.16,6.05,6.67,6.27,6.84,6.16,6.71,6.54,6.53,68.0,2,1,0,2,0,71.8,3.8,61.8,63.1,0,Mid,Average
1202,Female,Ahmedabad,Tier2,ECE,AI,No,No,8.77,8.0,8.95,8.95,8.69,8.51,8.53,8.4,8.6,69.8,1,0,2,2,0,66.7,4.1,61.0,52.4,0,High,Average
1203,Female,Jaipur,Tier3,Mechanical,Networking,Yes,Yes,4.9,5.7,5.73,5.42,5.62,4.79,5.33,5.1,5.32,64.9,0,2,1,0,0,50.3,2.5,58.8,39.7,1,Low,Below-Average
1204,Female,Kochi,Tier3,IT,Embedded,No,No,4.33,4.96,4.61,4.97,4.0,4.0,4.79,4.73,4.48,53.8,1,1,1,1,0,49.2,2.9,35.8,66.1,1,Low,Below-Average
1205,Male,Hyderabad,Tier1,Mechanical,Embedded,No,No,8.17,7.79,7.79,7.6,8.24,7.8,8.31,9.03,8.15,77.4,2,4,3,5,1,72.5,4.7,91.0,84.5,1,High,High-Achiever
1206,Male,Ahmedabad,Tier1,IT,AI,No,Yes,8.61,8.51,7.91,8.57,8.88,8.15,8.35,8.83,8.47,87.7,3,4,3,3,1,79.5,3.9,76.9,77.1,1,High,High-Achiever
1207,Male,Delhi,Tier2,CS,Networking,No,No,7.18,7.54,7.93,7.42,7.46,7.37,6.71,6.97,7.33,63.2,0,3,0,2,0,66.8,3.8,70.0,87.6,1,Mid,Average
1208,Female,Jaipur,Tier2,CS,AI,No,No,7.43,7.62,6.56,7.7,7.13,7.1,7.25,7.39,7.33,87.9,2,3,3,4,1,61.7,3.4,71.1,54.7,1,Mid,Average
1209,Female,Mumbai,Tier1,ECE,DataScience,No,Yes,9.05,8.8,8.37,9.27,8.83,8.63,9.25,9.4,8.84,88.9,2,2,3,4,2,82.0,4.3,79.9,86.2,1,High,High-Achiever
1210,Male,Ahmedabad,Tier2,CS,Networking,Yes,No,6.11,6.76,6.61,6.28,6.74,6.84,6.82,6.42,6.61,67.8,1,3,2,1,0,65.2,3.5,74.9,49.7,1,Mid,Average
1211,Male,Pune,Tier3,IT,DataScience,No,No,5.97,6.26,5.37,5.76,5.6,6.39,6.15,6.22,5.74,53.0,0,1,0,1,0,55.0,2.3,46.7,41.6,1,Low,Below-Average
1212,Female,Mumbai,Tier3,ECE,DataScience,No,Yes,4.59,4.96,4.77,5.21,5.43,4.47,4.72,4.59,4.89,41.1,0,2,0,1,0,54.0,2.6,33.2,30.5,0,Low,Below-Average
1213,Male,Delhi,Tier2,Civil,Embedded,No,No,6.55,7.2,6.75,7.08,6.23,6.39,6.81,6.62,6.63,66.2,0,3,3,3,1,66.3,3.6,56.6,64.1,0,Mid,Average
1214,Female,Delhi,Tier2,Civil,Embedded,Yes,No,6.65,6.4,6.58,6.99,6.61,5.88,6.58,6.55,6.45,83.1,2,3,1,3,1,54.1,3.4,70.2,62.4,0,Low,Average
1215,Male,Bangalore,Tier1,Mechanical,Networking,No,Yes,8.02,7.73,8.07,8.31,7.11,7.73,7.92,8.04,7.91,99.2,4,3,2,1,3,90.7,4.8,88.5,75.8,0,Mid,High-Achiever
1216,Female,Kochi,Tier2,Civil,Networking,No,Yes,7.33,7.79,7.84,7.92,7.65,7.34,7.41,7.9,7.64,80.8,0,1,2,1,0,63.9,4.0,50.5,70.7,0,Mid,Average
1217,Male,Kochi,Tier2,EE,Networking,No,No,7.57,7.27,7.72,7.6,7.57,8.37,7.07,7.4,7.41,74.3,0,2,2,2,0,64.4,3.6,58.7,57.5,1,Mid,Average
1218,Male,Jaipur,Tier2,CS,Networking,No,No,7.93,7.57,6.91,6.96,8.23,8.02,7.51,7.79,7.59,71.5,2,0,2,1,0,62.3,3.1,61.8,64.6,1,Mid,Average
1219,Female,Kolkata,Tier3,EE,Networking,Yes,No,6.1,4.97,5.57,5.23,5.71,5.29,5.97,5.02,5.53,50.4,0,1,1,0,0,43.6,2.3,36.9,52.2,0,Low,Below-Average
1220,Male,Chennai,Tier1,EE,DataScience,Yes,No,9.27,8.3,9.02,8.82,8.68,9.37,8.58,8.5,8.89,98.3,3,2,2,2,1,89.3,5.0,98.5,67.6,1,High,High-Achiever
1221,Female,Pune,Tier1,Civil,Embedded,Yes,No,7.24,7.47,8.1,7.61,7.56,8.09,7.95,7.37,7.62,87.1,2,2,3,3,2,88.3,3.8,83.6,72.8,1,Mid,High-Achiever
1222,Male,Chennai,Tier1,ECE,DataScience,Yes,No,8.39,8.95,9.06,9.36,9.14,8.56,8.26,9.25,8.93,98.6,2,4,3,3,2,82.7,4.2,81.6,78.4,0,High,High-Achiever
1223,Male,Bangalore,Tier3,Mechanical,Networking,No,Yes,5.73,5.88,5.7,5.66,5.82,5.34,5.81,5.79,5.62,73.9,0,1,0,0,0,47.0,3.0,53.9,50.3,0,Low,Below-Average
1224,Female,Delhi,Tier2,EE,Embedded,No,No,7.33,7.67,8.16,6.68,6.9,7.55,7.16,7.43,7.38,61.1,0,2,2,2,0,70.0,3.3,56.7,73.4,1,Mid,Average
1225,Male,Pune,Tier1,Mechanical,DataScience,No,No,8.37,8.6,8.96,8.44,8.44,8.44,8.29,8.73,8.69,84.7,1,3,1,3,1,80.4,3.8,89.1,76.5,1,High,High-Achiever
1226,Male,Bangalore,Tier3,CS,DataScience,Yes,Yes,4.0,4.85,5.02,5.12,4.09,5.05,5.01,5.45,4.81,53.3,1,0,1,1,0,46.3,2.3,25.3,40.8,0,Low,Below-Average
1227,Female,Hyderabad,Tier2,Civil,AI,Yes,Yes,6.6,6.47,6.01,5.79,5.63,6.21,5.49,5.89,6.1,74.4,2,2,1,3,0,67.7,3.2,55.9,55.0,1,Low,Average
1228,Female,Mumbai,Tier2,EE,AI,No,Yes,6.06,6.29,6.48,7.04,6.39,6.94,7.43,6.24,6.57,74.5,2,1,2,2,0,61.5,3.1,69.4,64.6,1,Mid,Average
1229,Female,Mumbai,Tier2,EE,DataScience,No,Yes,6.67,6.81,6.19,5.94,6.67,5.59,6.1,6.33,6.45,97.0,1,2,2,1,2,62.5,4.1,97.6,51.4,1,Low,Specialist
1230,Female,Ahmedabad,Tier1,ECE,Networking,Yes,No,9.32,8.6,8.89,9.01,8.52,8.24,9.04,8.45,8.85,82.6,1,2,2,2,3,81.2,4.2,76.6,76.1,1,High,High-Achiever
1231,Male,Mumbai,Tier1,CS,Embedded,Yes,No,7.71,7.42,8.12,7.71,7.97,7.16,8.25,7.76,7.82,89.1,2,4,3,3,0,83.6,4.0,75.8,77.3,0,Mid,High-Achiever
1232,Female,Pune,Tier2,EE,DataScience,No,No,6.48,6.74,6.56,6.61,6.58,6.05,6.22,6.63,6.41,79.9,2,1,1,3,1,60.0,3.6,65.1,66.4,1,Low,Average
1233,Male,Hyderabad,Tier1,Mechanical,Embedded,Yes,No,8.31,7.59,8.82,7.81,7.83,7.88,7.41,8.24,8.14,88.0,3,4,3,2,1,84.3,4.5,77.6,74.1,0,High,High-Achiever
1234,Male,Hyderabad,Tier3,CS,Networking,No,No,5.41,5.0,5.16,5.49,4.47,5.47,5.24,5.4,5.25,61.1,1,2,2,1,0,39.8,2.6,39.3,36.3,1,Low,Below-Average
1235,Female,Jaipur,Tier1,ECE,AI,No,Yes,7.72,7.5,8.3,8.42,7.3,7.49,7.43,7.06,7.82,82.8,2,4,1,3,1,76.6,4.6,88.1,81.0,1,Mid,High-Achiever
1236,Male,Jaipur,Tier1,EE,Networking,Yes,No,7.64,7.15,7.51,7.12,7.44,8.15,7.83,8.43,7.79,88.5,1,4,0,5,2,76.8,3.7,78.2,56.8,1,Mid,High-Achiever
1237,Female,Hyderabad,Tier1,IT,DataScience,No,No,7.56,8.59,8.49,8.5,8.44,8.19,8.79,7.97,8.09,90.6,2,2,2,3,2,73.6,4.7,68.2,73.8,1,High,High-Achiever
1238,Female,Kochi,Tier2,IT,Embedded,No,No,7.62,7.86,6.69,6.67,7.18,7.35,6.59,7.27,7.05,77.6,1,2,1,1,1,73.1,3.5,48.3,52.8,1,Mid,Average
1239,Male,Chennai,Tier1,CS,DataScience,No,No,7.91,7.4,7.25,7.61,7.93,7.13,7.59,7.53,7.91,90.9,3,4,2,4,1,74.2,4.2,82.1,86.4,1,Mid,High-Achiever
1240,Male,Mumbai,Tier1,EE,DataScience,Yes,No,8.57,7.8,8.88,8.19,8.99,8.37,8.98,8.54,8.44,95.1,2,4,2,4,0,75.8,3.9,69.0,74.9,1,High,High-Achiever
1241,Male,Kolkata,Tier3,CS,Networking,Yes,Yes,6.46,6.3,6.75,6.3,6.7,6.26,6.35,5.89,6.24,69.4,0,2,1,1,0,59.3,2.1,39.0,38.4,1,Low,Below-Average
1242,Female,Kochi,Tier2,Civil,DataScience,No,No,6.43,6.29,6.34,6.47,6.31,6.38,6.27,5.6,6.22,75.6,1,4,1,1,0,60.4,2.7,47.5,61.6,0,Low,Average
1243,Male,Bangalore,Tier2,IT,DataScience,Yes,No,6.54,7.59,6.53,6.9,6.71,6.92,6.9,6.99,6.88,65.6,2,2,2,2,1,63.5,3.1,74.8,57.2,0,Mid,Average
1244,Female,Pune,Tier1,CS,AI,No,No,9.27,9.69,9.14,9.22,8.76,8.49,8.82,8.12,9.01,85.0,3,3,3,3,0,73.9,4.4,97.2,75.2,0,High,High-Achiever
